id,name,team,countablePlays,averagePPA.all,totalPPA.all,totalPPA.pass,totalPPA.rush,position
4428753,Lincoln Victor,Hawai'i,3,0.501,1.503,1.503,,WR
4079623,Blake Kern,Arkansas,26,0.502,13.057,11.598,1.46,TE
4429125,Gary Bryant Jr.,USC,8,0.503,4.027,4.557,-0.53,WR
4259304,Shameen Jones,Rutgers,49,0.503,24.647,26.684,-2.037,WR
4362501,Brian Hightower,Illinois,21,0.504,10.59,10.59,,WR
4429148,Theo Johnson,Penn State,5,0.505,2.526,2.526,,TE
4242433,Josh Palmer,Tennessee,60,0.505,30.297,30.297,,WR
4035583,Jordan Jones,Cincinnati,19,0.505,9.587,9.587,,WR
4361959,Quincy Patterson II,Virginia Tech,25,0.506,12.638,8.983,3.655,QB
4429056,Kobe Hudson,Auburn,9,0.507,4.562,4.562,,WR
4361579,Javonte Williams,North Carolina,187,0.507,94.716,23.292,71.424,RB
4430388,DeWayne McBride,UAB,47,0.508,23.883,,23.883,RB
4362452,Jaret Patterson,Buffalo,141,0.509,71.818,,71.818,RB
4239793,Tyler Johnston III,UAB,110,0.51,56.146,54.9,1.246,QB
4243713,Myles Fells,Navy,31,0.51,15.82,9.319,6.5,RB
4602667,Jaylin Lane,Middle Tennessee,17,0.51,8.669,8.669,,WR
4259729,Baden Pinson,Coastal Carolina,15,0.511,7.663,2.566,5.097,RB
4370353,Talik Keaton,Marshall,22,0.511,11.238,11.238,,WR
4426999,Gunner Cruz,Washington State,9,0.511,4.602,3.17,1.432,QB
4433909,Matt Sykes,UCLA,3,0.511,1.534,1.534,,WR
4429950,Knox Kadum,Virginia Tech,12,0.512,6.141,4.9,1.242,QB
4429160,Devon Achane,Texas A&M,48,0.513,24.645,9.131,15.514,RB
4575508,DJ England-Chisolm,Middle Tennessee,24,0.513,12.313,13.477,-1.164,WR
4260193,Drake Deiuliis,Virginia Tech,5,0.514,2.571,2.571,,TE
4242270,Kyric McGowan,Northwestern,68,0.514,34.968,30.841,4.127,WR
3921960,Daniel Crawford,Northern Illinois,27,0.514,13.866,13.866,,TE
4362040,Reynaldo Flores,UTEP,4,0.515,2.058,,2.058,RB
4241328,Mason Barta,Kansas State,1,0.515,0.515,0.515,,FB
4243176,Brady Russell,Colorado,10,0.516,5.165,5.165,,TE
4372782,Joe Wilkins,Notre Dame,10,0.517,5.174,5.174,,WR
4361397,Marcus Rogers,Troy,9,0.518,4.665,4.665,,WR
4362862,Josh Vann,South Carolina,16,0.518,8.289,8.289,,WR
4568551,Mark Walker,Navy,24,0.519,12.456,13.597,-1.14,WR
4045177,Isaac Lutz,Penn State,5,0.519,2.596,2.596,,WR
4568450,Nick Gallo,Virginia Tech,13,0.522,6.781,6.781,,TE
4242209,Jontre Kirklin,LSU,21,0.523,10.977,10.977,,WR
4697762,Ma'jon Wright,Arizona,19,0.523,9.943,9.885,0.057,WR
4608679,Will Sheppard,Vanderbilt,2,0.524,1.048,1.048,,WR
4062711,Ethan Fernea,UCLA,4,0.524,2.096,3.591,-1.495,RB
4373030,Ben Sims,Baylor,18,0.525,9.441,9.441,,TE
4362365,Davis Brin,Tulsa,31,0.526,16.307,14.159,2.149,QB
4429053,A.J. Henning,Michigan,9,0.528,4.754,4.489,0.265,WR
4608857,Calvin Turner,Hawai'i,110,0.528,58.057,37.978,20.079,RB
4035106,Dawson Downing,Missouri,2,0.53,1.06,0.009,1.052,RB
4039271,Tony Poljan,Virginia,48,0.53,25.436,25.436,,TE
4039154,Jordan Myers,Rice,36,0.53,19.088,20.416,-1.328,TE
4575558,Josh Kelly,Fresno State,41,0.531,21.759,19.673,2.086,WR
4427095,Demario Douglas,Liberty,42,0.532,22.35,22.226,0.125,WR
4035774,Adam Krumholz,Wisconsin,5,0.532,2.661,5.179,-2.518,WR
4034946,Kyle Trask,Florida,486,0.532,258.74,247.26,11.48,QB
4360486,Nico Ragaini,Iowa,27,0.533,14.38,13.442,0.938,WR
4035912,Kwamie Lassiter II,Kansas,61,0.533,32.49,32.49,,WR
4362605,Allen Dailey,Kentucky,20,0.535,10.702,10.702,,WR
4239939,Dennis Grosel,Boston College,61,0.536,32.697,28.404,4.293,QB
4428186,Alex Padilla,Iowa,4,0.538,2.153,1.449,0.703,QB
4241012,Malik Williams,Appalachian State,63,0.538,33.879,35.187,-1.308,WR
4362107,Brennan Eagles,Texas,46,0.539,24.806,24.806,,WR
4361952,Taj Harris,Syracuse,92,0.54,49.698,46.897,2.802,WR
4701278,Tony Grimes Jr.,Akron,16,0.541,8.653,8.653,,WR
4427225,Zakhari Franklin,UT San Antonio,68,0.542,36.842,36.434,0.407,WR
4570497,Jarrin Pierce,Middle Tennessee,75,0.542,40.644,40.644,,WR
4426800,Ahmarean Brown,Georgia Tech,21,0.542,11.383,11.464,-0.081,WR
4257587,Jadan Blue,Temple,56,0.543,30.395,30.529,-0.135,WR
4047648,Tre Nixon,UCF,28,0.543,15.217,15.217,,WR
4037639,Mykel Jones,Tulane,19,0.543,10.317,10.317,,WR
4379401,John FitzPatrick,Georgia,13,0.545,7.082,7.082,,TE
4429205,Jordan Addison,Pittsburgh,91,0.545,49.561,46.961,2.6,WR
4362673,Jacoby Hopkins,Texas State,1,0.545,0.545,0.545,,WR
4431342,Brennan Presley,Oklahoma State,16,0.545,8.717,5.707,3.01,WR
4262205,Cade Brewer,Texas,20,0.546,10.92,10.92,,TE
4046519,Kekoa Crawford,California,30,0.546,16.391,16.391,,WR
4686422,Xavier Hutchinson,Iowa State,90,0.549,49.43,49.43,,WR
4427936,Grayson McCall,Coastal Carolina,357,0.549,195.968,167.637,28.33,QB
4605842,Jhaylin Embry,Bowling Green,6,0.549,3.296,,3.296,WR
4360644,Daniel Arias,Colorado,14,0.549,7.691,7.691,,WR
4569389,Kai Money,Texas,11,0.55,6.052,4.687,1.365,WR
4692590,Jalin Hyatt,Tennessee,26,0.55,14.3,14.583,-0.284,WR
4613202,Kyle Williams,UNLV,56,0.55,30.787,33.616,-2.829,WR
4430826,Zavier Betts,Nebraska,14,0.551,7.72,7.72,,WR
4242392,Brock Wright,Notre Dame,3,0.551,1.653,1.653,,TE
4361185,Justin McGriff,Utah State,17,0.552,9.385,9.385,,WR
4362555,August Pitre III,Rice,3,0.553,1.66,1.66,,WR
4427267,Kaylon Geiger,Troy,86,0.553,47.573,47.716,-0.143,WR
4243319,Terrell Bynum,Washington,19,0.554,10.532,6.429,4.104,WR
4056043,Giovanni Fauolo,UNLV,16,0.555,8.882,8.882,,TE
4572455,Jake Smith,Texas,39,0.556,21.692,21.272,0.419,WR
4039202,Dylan Koch,Ball State,6,0.557,3.339,3.339,,TE
4037217,Brandon Chapman,Wake Forest,9,0.558,5.026,5.026,,TE
4361112,Devin Culp,Washington,2,0.558,1.116,1.116,,TE
4685040,Justin Ibieta,Tulane,3,0.559,1.678,,1.678,QB
4686104,Johnny Wilson,Arizona State,11,0.56,6.155,6.596,-0.44,WR
4428345,Tyrice Richie,Northern Illinois,76,0.561,42.602,44.236,-1.634,WR
4362079,Joshua Moore,Texas,52,0.561,29.161,32.167,-3.005,WR
4040874,Johnny Huntley III,Liberty,21,0.561,11.786,11.786,,TE
4242167,Tyson Morris,Arkansas,9,0.561,5.052,5.052,,WR
4036211,DJ Turner,Pittsburgh,75,0.562,42.124,39.136,2.989,WR
4361006,Solomon Enis,Utah,16,0.563,9.015,9.015,,WR
4373678,Khalil Shakir,Boise State,94,0.564,52.99,48.007,4.983,WR
4428640,Yusuf Terry,Baylor,11,0.564,6.2,6.2,,WR
4689650,Trea Shropshire,UAB,31,0.565,17.524,18.45,-0.927,WR
4570409,David Bell,Purdue,77,0.566,43.597,43.597,,WR
4689976,Landon Burrell,Middle Tennessee,2,0.566,1.132,1.132,,WR
4244783,Drayton Law,Central Michigan,17,0.568,9.651,9.651,,WR
4259800,Barrett Banister,Missouri,35,0.568,19.869,19.869,,WR
4243811,Willie Wright,Florida Atlantic,18,0.568,10.231,10.813,-0.582,WR
4372758,Kevin Austin,Notre Dame,2,0.569,1.138,1.138,,WR
4429787,Niko Hea,Missouri,18,0.569,10.236,10.236,,TE
4686612,Tre Harris,Louisiana Tech,1,0.571,0.571,0.571,,WR
4688818,D.J. Jones,North Carolina,11,0.571,6.285,,6.285,RB
4244833,Quian Williams,Eastern Michigan,36,0.571,20.556,20.556,,WR
4363005,Sheldon Jones,UT San Antonio,15,0.572,8.573,8.573,,WR
4372041,Brian Cobbs,Maryland,18,0.576,10.361,10.361,,WR
4034770,Clay Geary,Minnesota,5,0.577,2.883,2.883,,WR
4374045,Teagan Quitoriano,Oregon State,18,0.578,10.397,10.397,,TE
4363045,Camm McDonald,Florida State,32,0.578,18.495,18.495,,TE
4572454,Marcus Washington,Texas,4,0.579,2.314,2.314,,WR
4242526,John Samuel Shenker,Auburn,11,0.579,6.365,6.365,,TE
4686919,Justin McGriff,Utah State,8,0.583,4.661,4.661,,WR
4240787,Austin Allen,Nebraska,22,0.585,12.872,12.872,,TE
4363537,Hassan Beydoun,Eastern Michigan,54,0.585,31.601,31.601,,WR
4382466,Jalen Nailor,Michigan State,52,0.588,30.573,30.372,0.2,WR
4430637,Ja'Lynn Polk,Texas Tech,30,0.589,17.681,17.681,,WR
4242248,Austin Williams,Mississippi State,51,0.589,30.058,30.058,,WR
4428718,Tre Tucker,Cincinnati,28,0.589,16.489,15.206,1.283,WR
4567527,Tyler Moore,Memphis,1,0.59,0.59,0.59,,WR
4429149,Brendon Lewis,Colorado,19,0.592,11.249,6.723,4.527,QB
4240760,Jake Paulson,Minnesota,1,0.593,0.593,0.593,,TE
4259649,Erik Krommenhoek,USC,10,0.595,5.951,5.951,,TE
4239812,Hayden Pittman,UAB,28,0.595,16.666,16.666,,TE
4262157,Hunter Bergeron,Louisiana,2,0.596,1.192,1.192,,TE
4430509,Emil Smith,Georgia Southern,6,0.596,3.578,3.578,,WR
4567415,Trent Whittemore,Florida,11,0.596,6.56,4.505,2.055,WR
4431976,Dustin Fletcher,Northern Illinois,14,0.596,8.339,,8.339,QB
4362230,Kaleb Eleby,Western Michigan,183,0.596,109.149,102.464,6.685,QB
4382578,Tyler Snead,East Carolina,73,0.597,43.551,33.351,10.2,WR
4037514,Rontavius Groves,North Carolina,6,0.597,3.584,3.584,,WR
4374507,Cole Cavallo,Southern Mississippi,11,0.597,6.568,6.568,,TE
4029728,Kameron Brown,Coastal Carolina,33,0.6,19.785,19.785,,WR
4244719,Antwan Davis,Ball State,49,0.601,29.447,29.872,-0.425,WR
4365473,Chris Barrett,Liberty,6,0.602,3.614,3.614,,TE
4039295,Keith Corbin,Houston,39,0.602,23.462,23.462,,WR
4258604,Michael Young,Cincinnati,42,0.603,25.323,26.433,-1.11,WR
4428331,Rashee Rice,SMU,73,0.604,44.109,44.109,,WR
4240573,Ihmir Smith-Marsette,Iowa,44,0.605,26.6,21.02,5.581,WR
4242556,Osiris St. Brown,Stanford,1,0.605,0.605,0.605,,WR
4034860,JD Spielman,TCU,5,0.605,3.024,0.182,2.841,WR
4429482,Brandon Crum,South Alabama,12,0.605,7.259,7.259,,TE
4428994,Arik Gilbert,LSU,50,0.606,30.312,30.312,,TE
4570106,Myron Mitchell,UAB,47,0.607,28.543,28.746,-0.202,WR
4430800,Julian Fleming,Ohio State,10,0.607,6.066,6.066,,WR
4362073,Casey Thompson,Texas,23,0.607,13.961,12.654,1.307,QB
4428938,Dante Wright,Colorado State,37,0.608,22.485,21.295,1.19,WR
4426919,De'Corian Clark,UT San Antonio,11,0.609,6.7,5.757,0.942,WR
4571667,Daniel Morris,Air Force,9,0.61,5.493,5.493,,WR
4577325,Cole Caterbone,Army,4,0.61,2.441,2.441,,WR
4567185,Hudson Henry,Arkansas,17,0.612,10.398,10.398,,TE
4362310,Shane Hooks,Ohio,12,0.612,7.343,6.81,0.534,WR
4426479,Cornelius Johnson,Michigan,23,0.612,14.071,14.071,,WR
4361646,Yo'Heinz Tyler,Ball State,59,0.612,36.134,36.134,,WR
4241053,Jonathan Adams Jr.,Arkansas State,122,0.613,74.75,74.75,,WR
4429022,Kayshon Boutte,LSU,68,0.613,41.692,41.692,,WR
4689970,Mike Diliello,Middle Tennessee,6,0.613,3.678,4.91,-1.232,QB
4430747,Reese Smith,West Virginia,16,0.614,9.818,9.818,,WR
4373644,Gunner Romney,BYU,60,0.614,36.845,36.351,0.494,WR
4243910,Khalil McClain,Troy,52,0.615,31.98,31.628,0.352,WR
4689546,Danny Gray,SMU,51,0.615,31.38,28.143,3.237,WR
4370358,Caleb McMillan,Marshall,1,0.616,0.616,0.616,,WR
4240472,Noah Gray,Duke,33,0.616,20.32,18.845,1.475,TE
4607419,Keyshawn Smith,Miami,4,0.617,2.47,2.47,,WR
4035065,Justin Rigg,Kentucky,17,0.618,10.51,10.51,,TE
4374147,Derrick Deese Jr.,San José State,34,0.618,21.027,21.027,,TE
4432275,Jacob Hopper,South Alabama,1,0.619,0.619,0.619,,TE
4241225,R.J. Sneed,Baylor,62,0.62,38.428,38.428,,WR
4430656,Myles Price,Texas Tech,42,0.622,26.129,17.228,8.901,WR
4426459,Chase Lane,Texas A&M,47,0.624,29.347,29.347,,WR
4381248,Tauskie Dove,Missouri,42,0.624,26.198,27.816,-1.618,WR
4429001,Jase McClellan,Alabama,24,0.624,14.973,-0.28,15.253,RB
4568992,Ryan O'Keefe,UCF,36,0.626,22.551,22.551,,WR
4361259,Zach Wilson,BYU,334,0.626,208.938,176.08,32.858,QB
4242372,Kyle Griffitts,BYU,1,0.627,0.627,0.627,,TE
4047728,Damon Hazelton,Missouri,45,0.63,28.365,29.839,-1.474,WR
4565652,Errol Rogers Jr.,Louisiana,13,0.63,8.192,8.307,-0.114,WR
4686781,Brenden Rice,Colorado,7,0.632,4.426,4.426,,WR
4035386,Osirus Mitchell,Mississippi State,60,0.633,37.963,37.963,,WR
4242504,Johnny Johnson III,Oregon,24,0.633,15.195,15.195,,WR
4433935,Ethan Wright,Cincinnati,2,0.635,1.27,1.27,,RB
4362751,Jalen Knox,Missouri,48,0.635,30.501,29.297,1.205,WR
4259242,Carson Terrell,Utah State,6,0.636,3.815,3.815,,TE
4064980,Damonte Coxie,Memphis,24,0.637,15.281,15.281,,WR
4360930,Jyaire Shorter,North Texas,9,0.637,5.735,5.735,,WR
4244068,Dustin Crum,Kent State,157,0.638,100.103,79.249,20.855,QB
4374145,Jermaine Braddock,San José State,14,0.639,8.948,8.948,,WR
4361778,Kearis Jackson,Georgia,50,0.639,31.933,31.933,,WR
4360405,Jake Bobo,Duke,40,0.639,25.552,25.552,,WR
4697815,Rachaad White,Arizona State,52,0.639,33.204,7.145,26.059,RB
4360056,Ben Bryant,Cincinnati,20,0.64,12.808,5.156,7.652,QB
4243261,Bryan Thompson,Utah,20,0.64,12.806,10.119,2.687,WR
4373687,Tyneil Hopper,Boise State,2,0.641,1.282,1.282,,TE
4035913,Ryan Renick,Texas A&M,4,0.643,2.572,2.572,,TE
4426965,Blair Conwright,TCU,22,0.643,14.156,14.156,,WR
4361960,Tre Turner,Virginia Tech,54,0.644,34.789,28.848,5.94,WR
4383093,Timothy Scippio,Akron,2,0.646,1.292,1.292,,WR
4363117,Kaleb Carter,Louisiana,6,0.646,3.877,3.877,,WR
4036592,Tyler Lamm,Louisiana Monroe,14,0.647,9.06,9.06,,TE
4565460,Jaycob Horn,Texas State,2,0.647,1.294,1.294,,WR
4243389,Calvin Austin III,Memphis,115,0.647,74.381,73.929,0.452,WR
4242268,Andrew Marty,Northwestern,6,0.647,3.884,0.696,3.188,QB
4360115,Slade Bolden,Alabama,27,0.648,17.5,17.895,-0.396,WR
4243830,Jaelon Darden,North Texas,116,0.649,75.274,76.049,-0.775,WR
4361911,Cornelius McCoy,Georgia State,46,0.649,29.831,29.831,,WR
4036676,Darion Anderson,Georgia Southern,11,0.649,7.134,7.051,0.083,WR
3926231,Britain Covey,Utah,29,0.649,18.816,22.567,-3.751,WR
4574730,Isaiah Washington,Rutgers,11,0.65,7.15,7.15,,WR
4035776,Kendric Pryor,Wisconsin,14,0.65,9.098,9.247,-0.148,WR
4361426,Justin Shorter,Florida,34,0.65,22.091,22.091,,WR
4362352,Isaiah McKoy,Kent State,38,0.651,24.72,24.72,,WR
4578654,Jaden Walley,Mississippi State,76,0.651,49.488,49.488,,WR
4577303,Cade Ballard,Army,13,0.653,8.489,5.405,3.084,QB
4431114,Ben Gulbranson,Oregon State,9,0.653,5.873,5.873,,QB
4576189,Aveon Smith,Miami (OH),4,0.654,2.617,-0.226,2.844,QB
4035573,Grayson Gunter,Southern Mississippi,11,0.654,7.196,7.196,,TE
4259268,Victor Tucker,Charlotte,52,0.656,34.113,31.075,3.038,WR
4035693,Velus Jones Jr.,Tennessee,35,0.656,22.944,20.903,2.041,WR
4244617,J.C. Santana,Tulsa,56,0.658,36.857,33.602,3.254,WR
4570449,Keric Wheatfall,Fresno State,31,0.661,20.479,22.252,-1.773,WR
4426343,Frank Ladson Jr.,Clemson,29,0.661,19.156,19.156,,WR
3921681,Bailey Gaither,San José State,58,0.662,38.407,38.407,,WR
4431479,Ricky White,Michigan State,21,0.662,13.892,13.892,,WR
4362186,Erik Ezukanma,Texas Tech,73,0.664,48.437,48.437,,WR
4277721,Tyler Hunt,Michigan State,14,0.665,9.311,6.857,2.454,TE
4570018,Leroy Watson,UT San Antonio,16,0.666,10.654,10.654,,TE
4365298,Jahquan Bloomfield,Louisiana Monroe,25,0.666,16.651,16.651,,WR
4426990,Jalen Cropper,Fresno State,62,0.667,41.347,40.022,1.325,WR
4240801,Tyjon Lindsey,Oregon State,32,0.667,21.34,17.049,4.291,WR
4243816,Jordan Merrell,Florida Atlantic,25,0.668,16.69,13.561,3.129,WR
4360939,Rashod Bateman,Minnesota,51,0.671,34.214,34.214,,WR
4426844,Elijah Higgins,Stanford,19,0.673,12.78,12.78,,WR
4430191,Skyy Moore,Western Michigan,36,0.673,24.216,24.919,-0.703,WR
4384210,Wayne Toussant,Louisiana Tech,20,0.673,13.455,12.823,0.632,WR
4431492,Roman Wilson,Michigan,15,0.673,10.097,9.161,0.936,WR
4242212,Tory Carter,LSU,5,0.674,3.372,3.372,,FB
4240033,Ontaria Wilson,Florida State,44,0.674,29.64,26.748,2.892,WR
4374302,Amon-Ra St. Brown,USC,56,0.676,37.83,37.83,,WR
4035651,Ramaud Chiaokhiao-Bowman,Northwestern,64,0.676,43.289,44.258,-0.969,WR
4039160,Kylen Granson,SMU,53,0.676,35.809,39.401,-3.592,TE
4372769,Lawrence Keys III,Notre Dame,6,0.677,4.062,4.062,,WR
4239992,Amari Rodgers,Clemson,98,0.678,66.474,66.474,,WR
4242442,Princeton Fant,Tennessee,12,0.678,8.131,8.131,,TE
4372180,Logan Ammons,Tulane,1,0.678,0.678,,0.678,WR
4241004,Thomas Hennigan,Appalachian State,69,0.68,46.889,46.889,,WR
4362630,Terrace Marshall Jr.,LSU,69,0.68,46.902,46.902,,WR
4039115,Ryan Luehrman,Ohio,9,0.681,6.13,6.13,,TE
4362671,Blake Aragon,Texas State,8,0.681,5.449,5.449,,WR
4244306,Jalen Walker,Miami (OH),3,0.681,2.044,2.044,,WR
4035851,Demetris Robertson,Georgia,13,0.681,8.849,8.849,,WR
4240625,Mike Harley,Miami,85,0.682,57.956,57.141,0.815,WR
4240146,Nate Stewart,Akron,27,0.682,18.422,18.422,,WR
4032625,Ra'Shaun Henry,Virginia,15,0.683,10.249,10.249,,WR
4575665,Jacob Cowing,UTEP,71,0.683,48.47,48.47,,WR
4241464,Mac Jones,Alabama,436,0.683,297.641,284.5,13.141,QB
4245146,Travell Harris,Washington State,9,0.684,6.153,0.349,5.805,WR
4242413,Gavin Reinwald,California,2,0.685,1.371,1.371,,TE
4362623,Keaton Upshaw,Kentucky,23,0.685,15.752,15.752,,TE
4240009,Will Brown,Clemson,3,0.686,2.057,2.057,,WR
4431425,Javon Swinton,Indiana,4,0.686,2.744,2.744,,WR
4361432,Romeo Doubs,Nevada,90,0.687,61.864,62.72,-0.856,WR
4360321,Drew Swinney,Clemson,3,0.688,2.065,2.065,,WR
4037311,Jalen Camp,Georgia Tech,36,0.688,24.775,24.775,,WR
4258571,Dennis Robinson,Northern Illinois,13,0.688,8.939,8.939,,WR
4360792,Mike Evans,Appalachian State,5,0.689,3.446,3.446,,TE
4692549,D'ionte Smith,Missouri,10,0.689,6.89,5.415,1.475,WR
4361796,Tyrick James,Tulane,25,0.69,17.239,17.239,,TE
4372063,Ronnie Bell,Michigan,40,0.691,27.631,27.631,,WR
4362364,Javaughn Williams,Kent State,3,0.692,2.077,2.077,,WR
4039198,Nolan Givan,San Diego State,4,0.693,2.772,2.772,,TE
4429927,Neal Johnson,Louisiana,15,0.693,10.395,10.395,,TE
4245639,Stanley Berryhill III,Arizona,29,0.693,20.101,18.632,1.469,WR
4243765,Austin Upshaw,SMU,20,0.693,13.864,13.864,,WR
4360575,Malachi Carter,Georgia Tech,30,0.695,20.861,20.861,,WR
4360797,Chatarius Atwell,Louisville,68,0.696,47.33,47.979,-0.649,WR
4371968,Miles Marshall,Indiana,30,0.696,20.881,20.881,,WR
4685170,Wesley Kommer,Nevada,1,0.697,0.697,,0.697,RB
4374076,Andrew Erickson,New Mexico,28,0.698,19.531,19.531,,WR
4373339,Kaymar Mimes,Pittsburgh,1,0.698,0.698,0.698,,TE
4431001,Elijah Canion,Auburn,6,0.699,4.197,4.197,,WR
4685037,Duece Watts,Tulane,53,0.699,37.056,37.056,,WR
4241410,Jelani Woods,Oklahoma State,14,0.7,9.797,8.411,1.386,TE
4244071,Xavier Williams,Kent State,27,0.7,18.902,,18.902,RB
4035692,Tyler Vaughns,USC,44,0.7,30.787,30.787,,WR
4569382,Jordan Whittington,Texas,27,0.7,18.891,12.007,6.884,WR
4426535,Theo Wease,Oklahoma,52,0.701,36.446,36.913,-0.467,WR
4249417,Jalen Tolbert,South Alabama,100,0.701,70.126,70.126,,WR
4360082,Leonard Taylor,Cincinnati,22,0.701,15.418,15.418,,TE
4239406,Blake Proehl,East Carolina,58,0.701,40.64,40.64,,WR
4240618,Kemore Gamble,Florida,15,0.702,10.536,10.536,,TE
4258586,Avery Davis,Notre Dame,38,0.704,26.748,22.582,4.166,WR
4257188,Charlie Jones,Iowa,2,0.704,1.407,,1.407,WR
4257257,Jamal Turner,Toledo,11,0.705,7.758,7.758,,TE
4373077,Malik Knowles,Kansas State,30,0.705,21.141,14.129,7.012,WR
4361307,Trey McBride,Colorado State,32,0.705,22.568,22.568,,TE
4040723,T.J. Simmons,West Virginia,34,0.705,23.987,22.773,1.214,WR
4570132,Ryan Davis,UAB,4,0.706,2.826,2.826,,WR
4686343,Braden Smith,Louisville,34,0.708,24.073,24.073,,WR
4428952,Jalen Wydermyer,Texas A&M,69,0.709,48.928,48.928,,TE
4428367,Tayvion Robinson,Virginia Tech,60,0.709,42.542,39.743,2.799,WR
4040714,Miller Forristall,Alabama,26,0.71,18.453,16.922,1.531,TE
4283694,Jovany Ruiz,Buffalo,27,0.712,19.214,19.214,,WR
4685091,Jack Miller III,Ohio State,2,0.712,1.425,,1.425,QB
4243928,Jaetavian Toles,Tulane,11,0.714,7.853,7.853,,WR
4244075,Isaac Vance,Kent State,21,0.714,14.999,15.441,-0.442,WR
4372414,Elijah Moore,Ole Miss,95,0.716,68.018,68.557,-0.539,WR
4035911,Kameron McQueen,Kansas,1,0.717,0.717,0.717,,WR
4244598,Keylon Stokes,Tulsa,76,0.719,54.637,54.344,0.293,WR
4569252,Austin Robinson,Miami (OH),2,0.719,1.439,1.439,,WR
4360739,Simi Fehoko,Stanford,58,0.72,41.758,42.489,-0.731,WR
4035493,Nate Craig-Myers,Colorado State,8,0.721,5.772,5.772,,WR
4035198,Brandon Edward Johnson,Tennessee,25,0.722,18.058,18.058,,WR
4242506,Jaylon Redd,Oregon,36,0.724,26.055,20.859,5.196,WR
4429086,Michael Mayer,Notre Dame,56,0.724,40.554,40.258,0.296,TE
4569372,Dalevon Campbell,Illinois,6,0.724,4.344,4.344,,WR
4241126,Malik Murray,Georgia Southern,29,0.725,21.016,16.741,4.275,WR
4426476,Josh Delgado,Oregon,5,0.725,3.623,3.623,,WR
4689955,Trent Tyre,South Alabama,12,0.726,8.713,7.305,1.408,TE
4257255,Drew Rosi,Toledo,7,0.728,5.094,5.094,,TE
4362753,Dominic Gicinto,Missouri,6,0.728,4.368,4.368,,WR
4241424,Tylan Wallace,Oklahoma State,84,0.728,61.171,60.773,0.399,WR
4430681,Jared Wayne,Pittsburgh,29,0.729,21.134,21.006,0.129,WR
4430875,Daniel Jackson,Minnesota,16,0.729,11.66,11.66,,WR
4035526,Chase Allen,Iowa State,28,0.732,20.495,20.495,,TE
4373642,Dax Milne,BYU,93,0.732,68.08,64.219,3.861,WR
4379476,Lucas Bacon,Washington State,1,0.732,0.732,0.732,,WR
4362794,Cam Johnson,Vanderbilt,52,0.734,38.153,38.258,-0.106,WR
4373420,Noah Massey,Bowling Green,10,0.735,7.347,7.347,,WR
4258238,Ty Fryfogle,Indiana,65,0.736,47.866,47.866,,WR
4361988,James Mitchell,Virginia Tech,42,0.737,30.934,28.48,2.454,TE
4362184,KeSean Carter,Texas Tech,35,0.739,25.88,24.709,1.172,WR
4034963,Rick Wells,Florida,7,0.74,5.178,5.178,,WR
4361660,Trent Pennix,NC State,4,0.742,2.967,2.967,,TE
4249426,Jalen Wayne,South Alabama,48,0.742,35.637,35.179,0.459,WR
4040754,Calif Gossett,Louisiana,11,0.743,8.171,8.171,,WR
4259305,Bo Melton,Rutgers,71,0.744,52.832,46.26,6.572,WR
4241263,Charlie Kolar,Iowa State,66,0.745,49.151,49.151,,TE
4242545,Connor Wedington,Stanford,19,0.745,14.159,14.159,,WR
4240120,Emeka Emezie,NC State,70,0.747,52.28,52.18,0.1,WR
4040824,Dominic Johnson,Buffalo,6,0.747,4.483,4.483,,WR
4260452,CT Thomas,Boise State,34,0.748,25.446,26.448,-1.003,WR
4428666,Cadarrius Thompson,Georgia State,4,0.748,2.992,2.992,,WR
4242231,Racey McMath,LSU,20,0.749,14.974,14.974,,WR
4608606,Tyson Mobley,Coastal Carolina,4,0.752,3.007,-0.063,3.071,WR
4362385,Quadry Jones,UCF,5,0.753,3.766,-0.211,3.977,QB
4372541,Caleb Chapman,Texas A&M,26,0.753,19.572,19.572,,WR
4362034,Justin Garrett,UTEP,54,0.754,40.706,40.706,,WR
4046686,Javon McKinley,Notre Dame,60,0.755,45.287,43.867,1.42,WR
4379608,Bryce Miller,South Florida,37,0.758,28.045,28.182,-0.137,WR
4426337,Bru McCoy,USC,27,0.758,20.464,20.464,,WR
4567506,Tahj Washington,Memphis,71,0.761,54.025,51.705,2.321,WR
4243323,Ty Jones,Washington,13,0.762,9.903,9.903,,WR
4360400,Daniel Barker,Illinois,29,0.763,22.115,22.115,,TE
4363528,Tanner Knue,Eastern Michigan,38,0.764,29.013,29.013,,WR
4371745,Kameron Wilson,Memphis,7,0.764,5.345,5.345,,TE
4427164,Mason Fairchild,Kansas,7,0.766,5.361,5.361,,TE
4430903,Dakota Thomas,Western Kentucky,10,0.769,7.694,7.694,,WR
4035854,Collin Moore,California,3,0.77,2.31,2.31,,TE
4567156,Treylon Burks,Arkansas,84,0.771,64.765,62.868,1.897,WR
4428904,Antavious Willis,Southern Mississippi,6,0.771,4.625,4.769,-0.144,RB
4430539,Brenton Strange,Penn State,19,0.772,14.673,14.673,,TE
4256910,Will Drawdy,Wake Forest,3,0.776,2.329,,2.329,RB
4242999,Daniel Moraga,Pittsburgh,6,0.778,4.669,4.669,,TE
4243216,Jack Sears,Boise State,36,0.778,28.018,21.457,6.561,QB
4361142,Max Borghi,Washington State,9,0.78,7.023,,7.023,RB
